time,G(i),H_sun,T2m
2023-09-29 23:00:00,0.0,0.0,12.41
2023-09-30 00:00:00,0.0,0.0,12.39
2023-09-30 01:00:00,0.0,0.0,12.35
2023-09-30 02:00:00,0.0,0.0,12.26
2023-09-30 03:00:00,0.0,0.0,12.14
2023-09-30 04:00:00,0.0,0.0,11.98
2023-09-30 05:00:00,0.0,0.0,11.74
2023-09-30 06:00:00,36.92,5.02,11.65
2023-09-30 07:00:00,152.0,12.4,12.19
2023-09-30 08:00:00,268.01,18.94,13.15
2023-09-30 09:00:00,340.01,24.18,14.21
2023-09-30 10:00:00,390.01,27.64,15.08
2023-09-30 11:00:00,401.01,28.94,15.81
2023-09-30 12:00:00,389.01,27.92,16.05
2023-09-30 13:00:00,368.01,24.7,15.83
2023-09-30 14:00:00,277.01,19.65,15.45
2023-09-30 15:00:00,144.0,13.24,14.93
2023-09-30 16:00:00,38.0,5.93,14.2
2023-09-30 17:00:00,0.0,0.0,13.21
2023-09-30 18:00:00,0.0,0.0,12.46
2023-09-30 19:00:00,0.0,0.0,11.75
2023-09-30 20:00:00,0.0,0.0,11.32
2023-09-30 21:00:00,0.0,0.0,11.0
2023-09-30 22:00:00,0.0,0.0,10.74
2023-09-30 23:00:00,0.0,0.0,10.5
2023-10-01 00:00:00,0.0,0.0,10.31
2023-10-01 01:00:00,0.0,0.0,10.1
2023-10-01 02:00:00,0.0,0.0,9.93
2023-10-01 03:00:00,0.0,0.0,9.76
2023-10-01 04:00:00,0.0,0.0,9.57
2023-10-01 05:00:00,0.0,0.0,9.31
2023-10-01 06:00:00,33.45,4.72,9.11
2023-10-01 07:00:00,103.0,12.09,9.16
2023-10-01 08:00:00,244.01,18.62,10.48
2023-10-01 09:00:00,336.01,23.83,11.91
2023-10-01 10:00:00,415.01,27.27,13.28
2023-10-01 11:00:00,430.01,28.56,14.18
2023-10-01 12:00:00,411.01,27.52,14.57
2023-10-01 13:00:00,333.01,24.3,14.9
2023-10-01 14:00:00,180.0,19.26,14.85
2023-10-01 15:00:00,82.0,12.85,14.48
2023-10-01 16:00:00,20.0,5.56,13.93
2023-10-01 17:00:00,0.0,0.0,13.63
2023-10-01 18:00:00,0.0,0.0,13.48
2023-10-01 19:00:00,0.0,0.0,13.43
2023-10-01 20:00:00,0.0,0.0,13.57
2023-10-01 21:00:00,0.0,0.0,13.64
2023-10-01 22:00:00,0.0,0.0,13.47
2023-10-01 23:00:00,0.0,0.0,13.48
2023-10-02 00:00:00,0.0,0.0,13.33
2023-10-02 01:00:00,0.0,0.0,13.3
2023-10-02 02:00:00,0.0,0.0,13.21
2023-10-02 03:00:00,0.0,0.0,13.14
2023-10-02 04:00:00,0.0,0.0,13.02
2023-10-02 05:00:00,0.0,0.0,12.89
2023-10-02 06:00:00,34.44,4.43,12.75
2023-10-02 07:00:00,103.0,11.79,12.65
2023-10-02 08:00:00,257.01,18.29,13.38
2023-10-02 09:00:00,349.01,23.48,14.1
2023-10-02 10:00:00,364.01,26.9,15.04
2023-10-02 11:00:00,323.0,28.17,15.36
2023-10-02 12:00:00,339.01,27.13,15.75
2023-10-02 13:00:00,330.01,23.91,16.02
2023-10-02 14:00:00,276.01,18.87,15.87
2023-10-02 15:00:00,129.0,12.47,15.36
2023-10-02 16:00:00,30.0,5.18,14.52
2023-10-02 17:00:00,0.0,0.0,13.57
2023-10-02 18:00:00,0.0,0.0,12.93
2023-10-02 19:00:00,0.0,0.0,12.43
2023-10-02 20:00:00,0.0,0.0,12.09
2023-10-02 21:00:00,0.0,0.0,11.79
2023-10-02 22:00:00,0.0,0.0,11.74
2023-10-02 23:00:00,0.0,0.0,11.67
2023-10-03 00:00:00,0.0,0.0,11.58
2023-10-03 01:00:00,0.0,0.0,11.59
2023-10-03 02:00:00,0.0,0.0,11.59
2023-10-03 03:00:00,0.0,0.0,11.49
2023-10-03 04:00:00,0.0,0.0,11.35
2023-10-03 05:00:00,0.0,0.0,11.41
2023-10-03 06:00:00,11.0,4.14,11.4
2023-10-03 07:00:00,116.0,11.48,10.97
2023-10-03 08:00:00,82.0,17.97,11.37
2023-10-03 09:00:00,96.0,23.14,11.97
2023-10-03 10:00:00,310.0,26.53,13.05
2023-10-03 11:00:00,397.01,27.78,13.74
2023-10-03 12:00:00,266.0,26.73,14.21
2023-10-03 13:00:00,192.0,23.51,14.44
2023-10-03 14:00:00,173.0,18.48,14.16
2023-10-03 15:00:00,105.0,12.09,13.76
2023-10-03 16:00:00,28.0,4.81,12.97
2023-10-03 17:00:00,0.0,0.0,12.2
2023-10-03 18:00:00,0.0,0.0,11.54
2023-10-03 19:00:00,0.0,0.0,10.9
2023-10-03 20:00:00,0.0,0.0,10.59
2023-10-03 21:00:00,0.0,0.0,10.48
2023-10-03 22:00:00,0.0,0.0,10.49
2023-10-03 23:00:00,0.0,0.0,10.5
2023-10-04 00:00:00,0.0,0.0,10.48
2023-10-04 01:00:00,0.0,0.0,10.3
2023-10-04 02:00:00,0.0,0.0,10.08
2023-10-04 03:00:00,0.0,0.0,9.96
2023-10-04 04:00:00,0.0,0.0,10.03
2023-10-04 05:00:00,0.0,0.0,9.87
2023-10-04 06:00:00,14.0,3.85,9.9
2023-10-04 07:00:00,66.0,11.18,10.5
2023-10-04 08:00:00,144.0,17.64,11.26
2023-10-04 09:00:00,218.0,22.79,12.17
2023-10-04 10:00:00,405.01,26.16,13.08
2023-10-04 11:00:00,439.01,27.39,13.81
2023-10-04 12:00:00,408.01,26.34,14.08
2023-10-04 13:00:00,214.0,23.12,14.22
2023-10-04 14:00:00,117.0,18.09,14.1
2023-10-04 15:00:00,41.0,11.71,13.47
2023-10-04 16:00:00,14.0,4.43,12.67
2023-10-04 17:00:00,0.0,0.0,12.04
2023-10-04 18:00:00,0.0,0.0,11.65
2023-10-04 19:00:00,0.0,0.0,10.86
2023-10-04 20:00:00,0.0,0.0,10.79
2023-10-04 21:00:00,0.0,0.0,10.46
2023-10-04 22:00:00,0.0,0.0,10.26
2023-10-04 23:00:00,0.0,0.0,10.17
2023-10-05 00:00:00,0.0,0.0,9.74
2023-10-05 01:00:00,0.0,0.0,9.83
2023-10-05 02:00:00,0.0,0.0,9.76
2023-10-05 03:00:00,0.0,0.0,9.25
2023-10-05 04:00:00,0.0,0.0,8.63
2023-10-05 05:00:00,0.0,0.0,8.13
2023-10-05 06:00:00,23.82,3.55,7.72
2023-10-05 07:00:00,141.0,10.87,8.65
2023-10-05 08:00:00,259.01,17.32,9.83
2023-10-05 09:00:00,350.01,22.44,11.4
2023-10-05 10:00:00,414.01,25.79,12.46
2023-10-05 11:00:00,441.01,27.01,13.37
2023-10-05 12:00:00,424.01,25.94,14.0
2023-10-05 13:00:00,363.01,22.73,14.22
2023-10-05 14:00:00,271.01,17.71,14.26
2023-10-05 15:00:00,149.0,11.34,14.02
2023-10-05 16:00:00,25.0,4.06,13.24
2023-10-05 17:00:00,0.0,0.0,12.08
2023-10-05 18:00:00,0.0,0.0,11.37
2023-10-05 19:00:00,0.0,0.0,10.76
2023-10-05 20:00:00,0.0,0.0,10.46
2023-10-05 21:00:00,0.0,0.0,10.42
2023-10-05 22:00:00,0.0,0.0,10.45
2023-10-05 23:00:00,0.0,0.0,10.62
2023-10-06 00:00:00,0.0,0.0,10.77
2023-10-06 01:00:00,0.0,0.0,10.97
2023-10-06 02:00:00,0.0,0.0,11.1
2023-10-06 03:00:00,0.0,0.0,10.77
2023-10-06 04:00:00,0.0,0.0,11.58
2023-10-06 05:00:00,0.0,0.0,12.93
2023-10-06 06:00:00,3.0,3.26,13.4
2023-10-06 07:00:00,50.0,10.56,13.53
2023-10-06 08:00:00,67.0,16.99,14.04
2023-10-06 09:00:00,155.0,22.09,14.45
2023-10-06 10:00:00,266.0,25.42,14.88
2023-10-06 11:00:00,223.0,26.62,15.35
2023-10-06 12:00:00,187.0,25.55,15.42
2023-10-06 13:00:00,161.0,22.34,15.57
2023-10-06 14:00:00,157.0,17.32,15.2
2023-10-06 15:00:00,93.0,10.96,14.71
2023-10-06 16:00:00,20.0,3.69,14.13
2023-10-06 17:00:00,0.0,0.0,13.49
2023-10-06 18:00:00,0.0,0.0,13.25
2023-10-06 19:00:00,0.0,0.0,13.4
2023-10-06 20:00:00,0.0,0.0,13.42
2023-10-06 21:00:00,0.0,0.0,12.99
2023-10-06 22:00:00,0.0,0.0,12.3
2023-10-06 23:00:00,0.0,0.0,11.61
2023-10-07 00:00:00,0.0,0.0,11.01
2023-10-07 01:00:00,0.0,0.0,10.58
2023-10-07 02:00:00,0.0,0.0,10.16
2023-10-07 03:00:00,0.0,0.0,9.73
2023-10-07 04:00:00,0.0,0.0,9.32
2023-10-07 05:00:00,0.0,0.0,9.0
2023-10-07 06:00:00,5.0,2.96,8.68
2023-10-07 07:00:00,57.0,10.26,8.89
2023-10-07 08:00:00,117.0,16.67,9.57
2023-10-07 09:00:00,207.0,21.75,10.15
2023-10-07 10:00:00,268.0,25.06,10.84
2023-10-07 11:00:00,398.01,26.24,11.38
2023-10-07 12:00:00,272.0,25.16,11.74
2023-10-07 13:00:00,87.0,21.95,11.96
2023-10-07 14:00:00,71.0,16.94,12.07
2023-10-07 15:00:00,66.0,10.59,11.91
2023-10-07 16:00:00,19.0,3.33,11.5
2023-10-07 17:00:00,0.0,0.0,10.61
2023-10-07 18:00:00,0.0,0.0,9.35
2023-10-07 19:00:00,0.0,0.0,8.29
2023-10-07 20:00:00,0.0,0.0,7.43
2023-10-07 21:00:00,0.0,0.0,6.84
2023-10-07 22:00:00,0.0,0.0,6.5
2023-10-07 23:00:00,0.0,0.0,6.18
2023-10-08 00:00:00,0.0,0.0,5.87
2023-10-08 01:00:00,0.0,0.0,5.5
2023-10-08 02:00:00,0.0,0.0,5.16
2023-10-08 03:00:00,0.0,0.0,4.8
2023-10-08 04:00:00,0.0,0.0,4.4
2023-10-08 05:00:00,0.0,0.0,4.06
2023-10-08 06:00:00,17.12,2.67,3.74
2023-10-08 07:00:00,130.0,9.95,4.03
2023-10-08 08:00:00,253.01,16.34,5.79
2023-10-08 09:00:00,343.01,21.4,7.85
2023-10-08 10:00:00,389.01,24.69,9.14
2023-10-08 11:00:00,401.01,25.86,9.88
2023-10-08 12:00:00,282.0,24.77,10.29
2023-10-08 13:00:00,260.0,21.56,10.4
2023-10-08 14:00:00,175.0,16.56,10.27
2023-10-08 15:00:00,54.0,10.21,9.85
2023-10-08 16:00:00,10.0,2.96,9.05
2023-10-08 17:00:00,0.0,0.0,8.07
2023-10-08 18:00:00,0.0,0.0,7.53
2023-10-08 19:00:00,0.0,0.0,7.35
2023-10-08 20:00:00,0.0,0.0,6.99
2023-10-08 21:00:00,0.0,0.0,6.83
2023-10-08 22:00:00,0.0,0.0,6.72
2023-10-08 23:00:00,0.0,0.0,6.7
2023-10-09 00:00:00,0.0,0.0,6.3
2023-10-09 01:00:00,0.0,0.0,5.8
2023-10-09 02:00:00,0.0,0.0,5.32
2023-10-09 03:00:00,0.0,0.0,4.86
2023-10-09 04:00:00,0.0,0.0,4.37
2023-10-09 05:00:00,0.0,0.0,4.23
2023-10-09 06:00:00,9.0,2.38,3.79
2023-10-09 07:00:00,128.0,9.64,4.14
2023-10-09 08:00:00,230.01,16.02,5.74
2023-10-09 09:00:00,256.0,21.05,7.61
2023-10-09 10:00:00,388.01,24.32,8.65
2023-10-09 11:00:00,404.01,25.48,9.37
2023-10-09 12:00:00,315.01,24.39,9.89
2023-10-09 13:00:00,304.01,21.18,10.21
2023-10-09 14:00:00,219.01,16.18,10.13
2023-10-09 15:00:00,70.0,9.85,9.74
2023-10-09 16:00:00,9.0,2.6,9.06
2023-10-09 17:00:00,0.0,0.0,8.06
2023-10-09 18:00:00,0.0,0.0,7.47
2023-10-09 19:00:00,0.0,0.0,7.92
2023-10-09 20:00:00,0.0,0.0,7.62
2023-10-09 21:00:00,0.0,0.0,6.68
2023-10-09 22:00:00,0.0,0.0,6.03
2023-10-09 23:00:00,0.0,0.0,4.86
2023-10-10 00:00:00,0.0,0.0,4.56
2023-10-10 01:00:00,0.0,0.0,3.98
2023-10-10 02:00:00,0.0,0.0,3.78
2023-10-10 03:00:00,0.0,0.0,3.87
2023-10-10 04:00:00,0.0,0.0,4.23
2023-10-10 05:00:00,0.0,0.0,4.58
2023-10-10 06:00:00,7.0,2.08,5.08
2023-10-10 07:00:00,80.0,9.34,5.75
2023-10-10 08:00:00,136.0,15.69,7.68
2023-10-10 09:00:00,64.0,20.71,9.6
2023-10-10 10:00:00,62.0,23.95,10.86
2023-10-10 11:00:00,55.0,25.1,11.72
2023-10-10 12:00:00,59.0,24.0,11.76
2023-10-10 13:00:00,32.0,20.79,12.18
2023-10-10 14:00:00,40.0,15.81,12.81
2023-10-10 15:00:00,11.0,9.48,13.29
2023-10-10 16:00:00,3.0,2.24,13.4
2023-10-10 17:00:00,0.0,0.0,13.62
2023-10-10 18:00:00,0.0,0.0,13.85
2023-10-10 19:00:00,0.0,0.0,14.58
2023-10-10 20:00:00,0.0,0.0,14.58
2023-10-10 21:00:00,0.0,0.0,14.48
2023-10-10 22:00:00,0.0,0.0,14.35
2023-10-10 23:00:00,0.0,0.0,14.27
2023-10-11 00:00:00,0.0,0.0,14.25
2023-10-11 01:00:00,0.0,0.0,14.43
2023-10-11 02:00:00,0.0,0.0,14.59
2023-10-11 03:00:00,0.0,0.0,14.43
2023-10-11 04:00:00,0.0,0.0,13.86
2023-10-11 05:00:00,0.0,0.0,12.49
2023-10-11 06:00:00,4.0,1.79,11.4
2023-10-11 07:00:00,119.0,9.03,11.46
2023-10-11 08:00:00,220.01,15.36,11.46
2023-10-11 09:00:00,302.01,20.36,11.48
2023-10-11 10:00:00,356.01,23.59,10.91
2023-10-11 11:00:00,367.01,24.72,11.2
2023-10-11 12:00:00,268.0,23.62,11.1
2023-10-11 13:00:00,300.01,20.41,10.64
2023-10-11 14:00:00,215.01,15.44,10.55
2023-10-11 15:00:00,61.0,9.11,10.3
2023-10-11 16:00:00,7.0,1.88,9.84
2023-10-11 17:00:00,0.0,0.0,9.54
2023-10-11 18:00:00,0.0,0.0,9.53
2023-10-11 19:00:00,0.0,0.0,9.94
2023-10-11 20:00:00,0.0,0.0,9.65
2023-10-11 21:00:00,0.0,0.0,9.24
2023-10-11 22:00:00,0.0,0.0,8.96
2023-10-11 23:00:00,0.0,0.0,8.74
2023-10-12 00:00:00,0.0,0.0,8.68
2023-10-12 01:00:00,0.0,0.0,8.63
2023-10-12 02:00:00,0.0,0.0,8.41
2023-10-12 03:00:00,0.0,0.0,8.18
2023-10-12 04:00:00,0.0,0.0,8.1
2023-10-12 05:00:00,0.0,0.0,8.09
2023-10-12 06:00:00,3.0,1.49,8.05
2023-10-12 07:00:00,106.0,8.72,8.2
2023-10-12 08:00:00,221.01,15.04,8.79
2023-10-12 09:00:00,300.01,20.02,9.5
2023-10-12 10:00:00,343.01,23.23,10.34
2023-10-12 11:00:00,350.01,24.34,10.99
2023-10-12 12:00:00,304.01,23.24,11.42
2023-10-12 13:00:00,246.01,20.03,11.51
2023-10-12 14:00:00,205.01,15.06,11.22
2023-10-12 15:00:00,63.0,8.75,10.74
2023-10-12 16:00:00,4.0,1.52,9.93
2023-10-12 17:00:00,0.0,0.0,8.99
2023-10-12 18:00:00,0.0,0.0,8.29
2023-10-12 19:00:00,0.0,0.0,7.93
2023-10-12 20:00:00,0.0,0.0,7.54
2023-10-12 21:00:00,0.0,0.0,7.18
2023-10-12 22:00:00,0.0,0.0,6.94
2023-10-12 23:00:00,0.0,0.0,6.94
2023-10-13 00:00:00,0.0,0.0,7.25
2023-10-13 01:00:00,0.0,0.0,7.75
2023-10-13 02:00:00,0.0,0.0,8.42
2023-10-13 03:00:00,0.0,0.0,9.51
2023-10-13 04:00:00,0.0,0.0,10.46
2023-10-13 05:00:00,0.0,0.0,10.96
2023-10-13 06:00:00,0.0,0.0,11.35
2023-10-13 07:00:00,36.0,8.41,10.8
2023-10-13 08:00:00,90.0,14.71,11.21
2023-10-13 09:00:00,60.0,19.67,11.5
2023-10-13 10:00:00,68.0,22.86,11.43
2023-10-13 11:00:00,55.0,23.97,11.06
2023-10-13 12:00:00,32.0,22.86,11.4
2023-10-13 13:00:00,33.0,19.66,11.83
2023-10-13 14:00:00,24.0,14.7,11.98
2023-10-13 15:00:00,21.0,8.39,11.61
2023-10-13 16:00:00,1.0,1.17,11.01
2023-10-13 17:00:00,0.0,0.0,10.68
2023-10-13 18:00:00,0.0,0.0,10.46
2023-10-13 19:00:00,0.0,0.0,9.91
2023-10-13 20:00:00,0.0,0.0,9.19
2023-10-13 21:00:00,0.0,0.0,8.84
2023-10-13 22:00:00,0.0,0.0,8.73
2023-10-13 23:00:00,0.0,0.0,8.79
2023-10-14 00:00:00,0.0,0.0,8.8
2023-10-14 01:00:00,0.0,0.0,8.56
2023-10-14 02:00:00,0.0,0.0,8.22
2023-10-14 03:00:00,0.0,0.0,7.97
2023-10-14 04:00:00,0.0,0.0,7.71
2023-10-14 05:00:00,0.0,0.0,7.68
2023-10-14 06:00:00,0.0,0.0,7.54
2023-10-14 07:00:00,104.0,8.11,7.61
2023-10-14 08:00:00,19.0,14.39,7.97
2023-10-14 09:00:00,241.01,19.33,8.25
2023-10-14 10:00:00,86.0,22.5,8.72
2023-10-14 11:00:00,320.01,23.59,9.29
2023-10-14 12:00:00,242.0,22.48,9.75
2023-10-14 13:00:00,272.01,19.28,9.9
2023-10-14 14:00:00,200.01,14.33,9.71
2023-10-14 15:00:00,48.0,8.03,9.25
2023-10-14 16:00:00,0.0,0.0,8.64
2023-10-14 17:00:00,0.0,0.0,8.19
2023-10-14 18:00:00,0.0,0.0,7.97
2023-10-14 19:00:00,0.0,0.0,8.55
2023-10-14 20:00:00,0.0,0.0,8.42
2023-10-14 21:00:00,0.0,0.0,8.21
2023-10-14 22:00:00,0.0,0.0,8.0
2023-10-14 23:00:00,0.0,0.0,7.76
2023-10-15 00:00:00,0.0,0.0,7.64
2023-10-15 01:00:00,0.0,0.0,7.51
2023-10-15 02:00:00,0.0,0.0,7.54
2023-10-15 03:00:00,0.0,0.0,7.46
2023-10-15 04:00:00,0.0,0.0,7.37
2023-10-15 05:00:00,0.0,0.0,7.22
2023-10-15 06:00:00,0.0,0.0,7.02
2023-10-15 07:00:00,94.0,7.8,7.07
2023-10-15 08:00:00,208.01,14.07,7.82
2023-10-15 09:00:00,298.01,18.98,8.98
2023-10-15 10:00:00,348.01,22.14,10.07
2023-10-15 11:00:00,213.0,23.22,10.91
2023-10-15 12:00:00,222.0,22.1,11.39
2023-10-15 13:00:00,172.0,18.91,11.46
2023-10-15 14:00:00,166.0,13.97,11.01
2023-10-15 15:00:00,50.0,7.68,10.09
2023-10-15 16:00:00,0.0,0.0,8.85
2023-10-15 17:00:00,0.0,0.0,7.71
2023-10-15 18:00:00,0.0,0.0,6.84
2023-10-15 19:00:00,0.0,0.0,6.22
2023-10-15 20:00:00,0.0,0.0,5.96
2023-10-15 21:00:00,0.0,0.0,5.73
2023-10-15 22:00:00,0.0,0.0,5.39
2023-10-15 23:00:00,0.0,0.0,5.03
2023-10-16 00:00:00,0.0,0.0,4.76
2023-10-16 01:00:00,0.0,0.0,4.61
2023-10-16 02:00:00,0.0,0.0,4.49
2023-10-16 03:00:00,0.0,0.0,4.39
2023-10-16 04:00:00,0.0,0.0,4.26
2023-10-16 05:00:00,0.0,0.0,4.11
2023-10-16 06:00:00,0.0,0.0,3.99
2023-10-16 07:00:00,91.0,7.49,3.75
2023-10-16 08:00:00,201.01,13.74,4.91
2023-10-16 09:00:00,291.01,18.64,6.51
2023-10-16 10:00:00,346.01,21.78,7.85
2023-10-16 11:00:00,359.01,22.85,8.89
2023-10-16 12:00:00,348.01,21.73,9.58
2023-10-16 13:00:00,284.01,18.54,9.95
2023-10-16 14:00:00,198.01,13.61,10.07
2023-10-16 15:00:00,51.0,7.33,9.57
2023-10-16 16:00:00,0.0,0.0,8.51
2023-10-16 17:00:00,0.0,0.0,7.48
2023-10-16 18:00:00,0.0,0.0,6.74
2023-10-16 19:00:00,0.0,0.0,6.91
2023-10-16 20:00:00,0.0,0.0,6.78
2023-10-16 21:00:00,0.0,0.0,6.7
2023-10-16 22:00:00,0.0,0.0,6.72
2023-10-16 23:00:00,0.0,0.0,6.73
2023-10-17 00:00:00,0.0,0.0,6.95
2023-10-17 01:00:00,0.0,0.0,7.02
2023-10-17 02:00:00,0.0,0.0,7.19
2023-10-17 03:00:00,0.0,0.0,7.2
2023-10-17 04:00:00,0.0,0.0,7.21
2023-10-17 05:00:00,0.0,0.0,7.15
2023-10-17 06:00:00,0.0,0.0,7.34
2023-10-17 07:00:00,27.0,7.19,8.05
2023-10-17 08:00:00,157.0,13.42,8.85
2023-10-17 09:00:00,223.01,18.3,9.94
2023-10-17 10:00:00,284.01,21.42,11.01
2023-10-17 11:00:00,158.0,22.48,12.18
2023-10-17 12:00:00,268.01,21.36,12.94
2023-10-17 13:00:00,276.01,18.18,12.85
2023-10-17 14:00:00,192.01,13.25,12.48
2023-10-17 15:00:00,45.0,6.98,11.9
2023-10-17 16:00:00,0.0,0.0,10.97
2023-10-17 17:00:00,0.0,0.0,10.07
2023-10-17 18:00:00,0.0,0.0,9.38
2023-10-17 19:00:00,0.0,0.0,8.89
2023-10-17 20:00:00,0.0,0.0,8.33
2023-10-17 21:00:00,0.0,0.0,7.72
2023-10-17 22:00:00,0.0,0.0,7.17
2023-10-17 23:00:00,0.0,0.0,6.58
2023-10-18 00:00:00,0.0,0.0,5.98
2023-10-18 01:00:00,0.0,0.0,5.55
2023-10-18 02:00:00,0.0,0.0,5.27
2023-10-18 03:00:00,0.0,0.0,5.1
2023-10-18 04:00:00,0.0,0.0,5.15
2023-10-18 05:00:00,0.0,0.0,5.23
2023-10-18 06:00:00,0.0,0.0,5.42
2023-10-18 07:00:00,62.0,6.88,5.59
2023-10-18 08:00:00,138.0,13.1,6.85
2023-10-18 09:00:00,242.01,17.96,8.42
2023-10-18 10:00:00,264.01,21.07,9.4
2023-10-18 11:00:00,327.01,22.12,9.53
2023-10-18 12:00:00,257.01,20.99,9.48
2023-10-18 13:00:00,259.01,17.81,9.31
2023-10-18 14:00:00,132.0,12.89,8.98
2023-10-18 15:00:00,46.0,6.63,8.54
2023-10-18 16:00:00,0.0,0.0,7.81
2023-10-18 17:00:00,0.0,0.0,7.4
2023-10-18 18:00:00,0.0,0.0,7.3
2023-10-18 19:00:00,0.0,0.0,7.33
2023-10-18 20:00:00,0.0,0.0,7.32
2023-10-18 21:00:00,0.0,0.0,7.39
2023-10-18 22:00:00,0.0,0.0,7.43
2023-10-18 23:00:00,0.0,0.0,7.35
2023-10-19 00:00:00,0.0,0.0,7.2
2023-10-19 01:00:00,0.0,0.0,7.16
2023-10-19 02:00:00,0.0,0.0,7.09
2023-10-19 03:00:00,0.0,0.0,6.98
2023-10-19 04:00:00,0.0,0.0,6.72
2023-10-19 05:00:00,0.0,0.0,6.58
2023-10-19 06:00:00,0.0,0.0,6.35
2023-10-19 07:00:00,33.0,6.58,5.79
2023-10-19 08:00:00,69.0,12.78,5.69
2023-10-19 09:00:00,143.0,17.62,5.3
2023-10-19 10:00:00,73.0,20.72,4.83
2023-10-19 11:00:00,31.0,21.75,4.67
2023-10-19 12:00:00,170.0,20.62,4.49
2023-10-19 13:00:00,126.0,17.45,4.91
2023-10-19 14:00:00,58.0,12.54,4.97
2023-10-19 15:00:00,24.0,6.29,4.84
2023-10-19 16:00:00,0.0,0.0,4.58
2023-10-19 17:00:00,0.0,0.0,4.39
2023-10-19 18:00:00,0.0,0.0,4.18
2023-10-19 19:00:00,0.0,0.0,3.83
2023-10-19 20:00:00,0.0,0.0,3.42
2023-10-19 21:00:00,0.0,0.0,3.01
2023-10-19 22:00:00,0.0,0.0,2.58
2023-10-19 23:00:00,0.0,0.0,2.28
2023-10-20 00:00:00,0.0,0.0,2.15
2023-10-20 01:00:00,0.0,0.0,2.09
2023-10-20 02:00:00,0.0,0.0,2.01
2023-10-20 03:00:00,0.0,0.0,1.94
2023-10-20 04:00:00,0.0,0.0,1.91
2023-10-20 05:00:00,0.0,0.0,1.93
2023-10-20 06:00:00,0.0,0.0,2.13
2023-10-20 07:00:00,41.0,6.27,2.45
2023-10-20 08:00:00,32.0,12.46,2.79
2023-10-20 09:00:00,35.0,17.29,3.19
2023-10-20 10:00:00,29.0,20.36,3.87
2023-10-20 11:00:00,31.0,21.39,4.5
2023-10-20 12:00:00,41.0,20.26,4.67
2023-10-20 13:00:00,31.0,17.09,4.74
2023-10-20 14:00:00,36.0,12.19,5.05
2023-10-20 15:00:00,11.0,5.96,4.72
2023-10-20 16:00:00,0.0,0.0,4.65
2023-10-20 17:00:00,0.0,0.0,4.62
2023-10-20 18:00:00,0.0,0.0,4.58
2023-10-20 19:00:00,0.0,0.0,4.36
2023-10-20 20:00:00,0.0,0.0,4.52
2023-10-20 21:00:00,0.0,0.0,4.9
2023-10-20 22:00:00,0.0,0.0,4.8
2023-10-20 23:00:00,0.0,0.0,4.58
2023-10-21 00:00:00,0.0,0.0,4.77
2023-10-21 01:00:00,0.0,0.0,4.83
2023-10-21 02:00:00,0.0,0.0,4.82
2023-10-21 03:00:00,0.0,0.0,4.58
2023-10-21 04:00:00,0.0,0.0,4.24
2023-10-21 05:00:00,0.0,0.0,3.45
2023-10-21 06:00:00,0.0,0.0,3.04
2023-10-21 07:00:00,17.0,5.97,2.87
2023-10-21 08:00:00,65.0,12.14,2.82
2023-10-21 09:00:00,23.0,16.95,3.05
2023-10-21 10:00:00,41.0,20.01,3.36
2023-10-21 11:00:00,46.0,21.03,3.65
2023-10-21 12:00:00,40.0,19.9,4.07
2023-10-21 13:00:00,33.0,16.74,4.95
2023-10-21 14:00:00,54.0,11.85,5.29
2023-10-21 15:00:00,22.0,5.62,5.43
2023-10-21 16:00:00,0.0,0.0,5.47
2023-10-21 17:00:00,0.0,0.0,5.52
2023-10-21 18:00:00,0.0,0.0,5.59
2023-10-21 19:00:00,0.0,0.0,5.38
2023-10-21 20:00:00,0.0,0.0,5.42
2023-10-21 21:00:00,0.0,0.0,5.46
2023-10-21 22:00:00,0.0,0.0,5.57
2023-10-21 23:00:00,0.0,0.0,5.7
2023-10-22 00:00:00,0.0,0.0,5.77
2023-10-22 01:00:00,0.0,0.0,5.39
2023-10-22 02:00:00,0.0,0.0,5.38
2023-10-22 03:00:00,0.0,0.0,5.46
2023-10-22 04:00:00,0.0,0.0,5.8
2023-10-22 05:00:00,0.0,0.0,5.89
2023-10-22 06:00:00,0.0,0.0,5.93
2023-10-22 07:00:00,20.0,5.67,5.76
2023-10-22 08:00:00,15.0,11.82,5.78
2023-10-22 09:00:00,44.0,16.62,5.94
2023-10-22 10:00:00,55.0,19.67,6.06
2023-10-22 11:00:00,29.0,20.68,6.04
2023-10-22 12:00:00,55.0,19.55,5.93
2023-10-22 13:00:00,40.0,16.39,5.82
2023-10-22 14:00:00,23.0,11.51,5.84
2023-10-22 15:00:00,5.0,5.29,5.87
2023-10-22 16:00:00,0.0,0.0,5.79
2023-10-22 17:00:00,0.0,0.0,5.72
2023-10-22 18:00:00,0.0,0.0,5.66
2023-10-22 19:00:00,0.0,0.0,5.71
2023-10-22 20:00:00,0.0,0.0,5.61
2023-10-22 21:00:00,0.0,0.0,5.57
2023-10-22 22:00:00,0.0,0.0,5.57
2023-10-22 23:00:00,0.0,0.0,5.62
2023-10-23 00:00:00,0.0,0.0,5.69
2023-10-23 01:00:00,0.0,0.0,5.78
2023-10-23 02:00:00,0.0,0.0,5.86
2023-10-23 03:00:00,0.0,0.0,5.94
2023-10-23 04:00:00,0.0,0.0,6.03
2023-10-23 05:00:00,0.0,0.0,6.18
